mem,temp,acc,rot,class
564.952380952,28.8,204.831666073,0.130618,2
565.619047619,28.8,204.869933208,0.131108,2
566,28.8,204.850816949,0.131278,2
566.142857143,28.8,204.871025456,0.130253,2
566.238095238,28.8,204.872117704,0.131518,2
566.142857143,28.8,204.891195341,0.131448,2
566.047619048,28.8,204.872058129,0.131978,2
566,28.8,204.851812821,0.131418,2
566,28.8,204.849572614,0.132494,2
565.952380952,28.8,204.88674157,0.134139,2
565.904761905,28.8,204.926046489,0.128639,2
565.904761905,28.8,204.906929637,0.127519,2
565.857142857,28.8,204.886947641,0.075919,2
565.857142857,28.8,204.885554292,0.067079,2
565.857142857,28.8,204.86532701,0.069015,2
565.904761905,28.8,204.883337144,0.068785,2
566.047619048,28.8,204.845159886,0.069185,2
566.19047619,28.8,204.787796138,0.067755,2
566.333333333,28.8,204.787814915,0.067735,2
566.476190476,28.8,204.748434533,0.071935,2
566.666666667,28.8,204.787809333,0.073075,2
566.857142857,28.8,204.806928351,0.072611,2
565.714285714,28.8,204.806909576,0.072121,2
565,28.8,204.805817328,0.070701,2
564.476190476,28.8,204.823902518,0.07112,2
564.142857143,28.8,204.82281027,0.07211,2
563.857142857,28.8,204.841928668,0.07241,2
563.904761905,28.8,204.805963217,0.07212,2
564,28.8,204.805963217,0.0713,2
564.666666667,28.8,204.80703587,0.07269,2
565.80952381,28.8,204.750789277,0.07494,2
566.952380952,28.8,204.731673054,0.07673,2
568.095238095,28.8,204.712556831,0.07702,2
569.238095238,28.8,204.749466396,0.0473,2
570.380952381,28.8,204.769674903,0.04663,2
571.523809524,28.8,204.78988341,0.044694,2
572.666666667,28.8,204.752738242,0.044328,2
573.80952381,28.8,204.810053295,0.043388,2
575.047619048,28.8,204.866308159,0.044588,2
576.285714286,28.8,204.866589928,0.044848,2
577.571428571,28.8,204.887136377,0.039518,2
578.761904762,28.8,204.865771711,0.040628,2
579.952380952,28.8,204.808400046,0.046862,2
582.476190476,28.8,204.809564254,0.048772,2
584.571428571,28.8,204.829791536,0.049012,2
586.380952381,28.8,204.829735255,0.050218,2
588.095238095,28.8,204.829735255,0.050098,2
589.80952381,28.8,204.830825364,0.050468,2
591.714285714,28.8,204.885928027,0.051088,2
593.571428571,28.8,204.848866313,0.050828,2
594.761904762,28.8,204.791552719,0.051568,2
595.666666667,28.8,204.847855598,0.048968,2
594.952380952,28.8,204.82761029,0.045985,2
594.571428571,28.8,204.858735543,0.388365,2
594.19047619,28.8,204.839544793,0.388715,2
593.952380952,28.8,204.857573702,0.389175,2
593.761904762,28.8,204.837421696,0.391291,2
593.571428571,28.8,204.837497002,0.391134,2
592.952380952,28.8,204.799259586,0.393214,2
593.571428571,28.8,204.781308742,0.393324,2
594.571428571,28.8,204.782135857,0.395204,2
595.523809524,28.8,204.781834756,0.397204,2
596.523809524,28.8,204.742524687,0.395334,2
597.523809524,28.8,204.722330153,0.390994,2
598.571428571,28.8,204.773395321,1.847684,2
599.619047619,28.8,204.857776781,2.710284,2
600.904761905,28.8,204.838714153,2.709524,2
602.333333333,28.8,204.821899684,2.709164,2
603.714285714,28.8,204.782707823,2.708354,2
604.714285714,28.8,204.783873091,2.708344,2
605.714285714,28.8,204.822198927,2.708354,2
606.857142857,28.8,204.898781223,2.707234,2
607.333333333,28.8,204.842572627,2.706754,2
603.095238095,28.8,204.862968517,2.708197,2
598.904761905,28.8,204.830788706,2.364985,2
595.428571429,28.8,204.849979456,2.364005,2
592.047619048,28.8,204.793871913,2.362955,2
589.380952381,28.8,204.83321582,2.361165,2
587.095238095,28.8,204.83321582,2.362128,2
585.380952381,28.8,204.814138183,2.360688,2
582.428571429,28.8,204.79500623,2.360628,2
580.333333333,28.8,204.79404765,2.358124,2
579.523809524,28.8,204.813332971,2.357954,2
578.904761905,28.8,204.814556223,2.357974,2
578.761904762,28.8,204.815633104,2.357574,2
578.523809524,28.8,204.763478887,0.899154,2
578.285714286,28.8,204.640905746,0.036794,2
577.80952381,28.8,204.621730958,0.038564,2
577,28.8,204.620581028,0.037534,2
576.19047619,28.8,204.640731936,0.038194,2
575.285714286,28.8,204.660242258,0.068084,2
574.380952381,28.8,204.698489954,0.068484,2
573.333333333,28.8,204.719764849,0.067574,2
572.761904762,28.8,204.738898802,0.070954,2
578.523809524,28.8,204.759160146,0.076864,2
583.714285714,28.8,204.817620924,0.103376,2
588.238095238,28.8,204.836739211,0.105486,2
592.523809524,28.8,204.873784126,0.279486,2
595.952380952,28.8,204.854667384,0.280816,2
598.904761905,28.8,204.872768532,0.281886,2
601.80952381,28.8,204.89190267,0.281326,2
604.666666667,28.8,204.910978128,0.281366,2
606.238095238,28.8,204.930003123,0.2818,2
606.428571429,28.8,204.927673399,0.27979,2
606.428571429,28.8,204.946641198,0.28209,2
605.952380952,28.8,205.022043313,0.28096,2
602.714285714,28.8,205.020878045,0.28153,2
599.428571429,28.8,205.0760114,0.28286,2
596.19047619,28.8,205.076293722,0.28187,2
593.19047619,28.8,205.115781106,0.28645,2
590.19047619,28.8,205.114594738,0.28617,2
587.142857143,28.8,205.093919148,0.25674,2
584.142857143,28.8,205.073541579,0.25608,2
581.19047619,28.8,205.013863733,0.26035,2
578.238095238,28.8,204.975517955,0.26059,2
575.285714286,28.8,204.992232386,0.25393,2
572.476190476,28.8,204.802128958,0.27883,2
569.666666667,28.8,204.803181452,0.30657,2
566.761904762,28.8,204.82222534,0.131032,2
564,28.8,204.822168956,0.132462,2
561.333333333,28.8,204.822018652,0.130254,2
558.571428571,28.8,204.82422089,0.130724,2
555.714285714,28.8,204.805145432,0.131554,2
552.904761905,28.8,204.788280828,0.132234,2
550.19047619,28.8,204.789407771,0.133554,2
547.476190476,28.8,204.790516655,0.132434,2
544.761904762,28.8,204.773593724,0.132394,2
544.857142857,28.8,204.75564288,0.132344,2
545,28.8,204.75671134,0.131024,2
545.19047619,28.8238095238,204.775547416,0.131234,2
545.238095238,28.8476190476,204.793349827,0.128534,2
545.285714286,28.8714285714,204.813652307,0.128564,2
545.333333333,28.8952380952,204.814817575,0.127234,2
545.380952381,28.919047619,204.817132802,0.127144,2
545.380952381,28.9428571429,204.855441839,0.121838,2
545.333333333,28.9666666667,204.911835183,0.118168,2
545.285714286,28.9904761905,204.912941901,0.120088,2
545.238095238,29.0142857143,205.044584551,0.069618,2
545.238095238,29.0380952381,205.044584551,0.040848,2
545.19047619,29.0619047619,205.026649541,0.041986,2
545.047619048,29.0857142857,205.007533318,0.039246,2
544.904761905,29.1095238095,204.989525979,0.040294,2
544.761904762,29.1333333333,205.007475747,0.040724,2
544.714285714,29.1571428571,205.063733843,0.039794,2
544.619047619,29.180952381,205.062588416,0.039184,2
544.523809524,29.2047619048,205.063622135,0.037478,2
544.476190476,29.2285714286,205.044505912,0.035728,2
544.428571429,29.2523809524,205.062572327,0.036288,2
544.380952381,29.2761904762,205.043383768,0.035258,2
544.333333333,29.3,205.026519067,0.035338,2
544.285714286,29.3,205.028754612,0.035368,2
544.238095238,29.3,205.008547614,0.034218,2
544.19047619,29.3,205.026501364,0.034418,2
544.142857143,29.3,205.027590413,0.034638,2
544.047619048,29.3,205.026367434,0.035228,2
544,29.3,205.064549202,0.036264,2
543.952380952,29.3,205.065525825,0.036194,2
543.904761905,29.3,205.046465357,0.035744,2
543.857142857,29.3,205.046408856,0.037444,2
543.761904762,29.3,205.047554289,0.035909,2
543.761904762,29.3,205.047497905,0.034704,2
543.80952381,29.3,205.085787254,0.036824,2
543.857142857,29.3,205.104903477,0.036384,2
543.904761905,29.3,205.106124063,0.035134,2
543.904761905,29.3,205.106067782,0.034204,2
543.952380952,29.3,205.12512825,0.034204,2
544,29.3,205.106030802,0.03698,2
544,29.3,205.106030802,0.03864,2
544,29.3,205.069995844,0.03814,2
544,29.3,205.108300515,0.0393,2
544,29.3,205.107155082,0.038331,2
544,29.3,205.086912198,0.037141,2
544,29.3,205.088021082,0.037571,2
544.476190476,29.3,205.05095122,0.036911,2
545,29.3,205.029578505,0.037321,2
545.523809524,29.3,205.048713539,0.039781,2
546.047619048,29.3,205.009404828,0.040071,2
546.571428571,29.3,205.010457322,0.040771,2
547.047619048,29.3,204.991284715,0.039041,2
547.523809524,29.3,204.97326371,0.037071,2
548,29.3,204.970990616,0.037986,2
548.476190476,29.3,204.969881732,0.039081,2
548.952380952,29.3,204.893344858,0.038511,2
549.428571429,29.3,204.855096571,0.038189,2
549.904761905,29.3,204.81679641,0.039749,2
550.380952381,29.3,204.778615495,0.041209,2
550.857142857,29.3,204.702588293,0.126349,2
551.333333333,29.3,204.702588293,0.126549,2
551.80952381,29.3,204.720652022,0.124567,2
552.285714286,29.3,204.698240889,0.139157,2
552.761904762,29.3,204.697132011,0.138617,2
553.238095238,29.3,204.697132011,0.139836,2
553.714285714,29.3,204.675642743,1.418766,2
554.19047619,29.3,204.656583015,1.41713,2
554.19047619,29.3,204.675699127,1.41856,2
554.142857143,29.3,204.695982793,1.41834,2
554.476190476,29.3,204.695982793,1.41672,2
555.571428571,29.3,204.699307663,1.41651,2
556.666666667,29.3,204.678064235,1.41602,2
557.714285714,29.3,204.698325891,1.41638,2
558.761904762,29.3,204.736574178,1.41712,2
559.80952381,29.3,204.717474557,1.41742,2
560.714285714,29.3,204.528605092,1.50703,2
561.761904762,29.3,204.565798059,1.50693,2
563.047619048,29.3,204.604046346,1.508642,2
564.333333333,29.3,204.64120108,1.507602,2
565.619047619,29.3,204.748772968,1.813722,2
566.904761905,29.3,204.824856444,1.749922,2
568.19047619,29.3,204.824856444,1.750472,2
569.523809524,29.3,204.824800054,1.766424,2
570.80952381,29.3,204.825874811,1.751141,2
572.095238095,29.3,204.84499372,1.751561,2
573.380952381,29.3,204.843884836,1.757841,2
574.666666667,29.3,204.865374104,0.480091,2
576,29.3,204.883324948,0.483217,2
577.333333333,29.3,204.865356509,0.481927,2
578.666666667,29.3,204.865300125,0.483337,2
579.571428571,29.3,204.884416977,0.481422,2
579.761904762,29.3,204.865359489,0.479989,2
579.952380952,29.3,204.88774835,0.492909,2
580.238095238,29.3,204.886602917,0.507779,2
580.523809524,29.3,204.867543189,0.506234,2
580.80952381,29.3,204.86759969,0.505644,2
581.285714286,29.3,205.055398602,0.418064,2
581.571428571,29.3,205.076714816,0.417414,2
581.666666667,29.3,205.057598593,0.416404,2
581.761904762,29.3,205.056433325,0.425864,2
581.904761905,29.3,204.948786122,0.122674,2
582.047619048,29.3,204.910496773,0.102224,2
582.142857143,29.3,204.910477962,0.099204,2
582.19047619,29.3,204.910477962,0.083487,2
582.333333333,29.3,204.950928314,0.08389,2
582.428571429,29.3,204.931753015,0.08502,2
582.523809524,29.3,204.934007332,0.07947,2
582.619047619,29.3,204.954268988,0.07822,2
582.714285714,29.3,204.937465817,0.075067,2
582.761904762,29.3,204.936261649,0.077977,2
582.80952381,29.3,204.935209155,0.081197,2
582.952380952,29.3,204.895921522,0.081552,2
583.047619048,29.3,204.913889961,0.082575,2
583.142857143,29.3,204.892517246,0.071165,2
583.238095238,29.3,204.912777294,0.056815,2
583.333333333,29.3,204.930728138,0.05811,2
583.476190476,29.3,204.917457763,0.06007,2
583.523809524,29.3,204.900520977,0.05889,2
583.619047619,29.3,204.879148262,0.05905,2
583.714285714,29.3,205.033244039,0.06159,2
583.80952381,29.3,205.033244039,0.0512,2
583.857142857,29.3,205.033262853,0.04703,2
583.904761905,29.3,205.014130789,0.04688,2
584,29.3,205.016538921,0.04755,2
584.095238095,29.3,204.998531582,0.048007,2
584.095238095,29.3,205.015396283,0.048607,2
584.142857143,29.3,205.014382127,0.047467,2
584.19047619,29.3,205.031303109,0.04574,2
584.238095238,29.3,205.03021406,0.04684,2
584.238095238,29.3,205.067242967,0.073523,2
584.285714286,29.3,205.086415574,0.071123,2
584.285714286,29.3,205.049219781,0.068463,2
584.19047619,29.3,205.068281678,0.06807,2
584.095238095,29.3,205.049109071,0.067413,2
584,29.3,205.068283859,0.067193,2
583.904761905,29.3,205.659160182,0.098543,2
583.857142857,29.3,205.641209338,0.098573,2
583.761904762,29.3,205.673598,0.104403,2
583.714285714,29.3,205.692714223,0.103073,2
583.619047619,29.3,205.711982925,0.128173,2
583.523809524,29.3,205.556776089,0.126653,2
583.428571429,29.3,205.53876875,0.127973,2
583.333333333,29.3,205.51961565,0.127973,2
583.285714286,29.3,205.537636655,0.126893,2
583.333333333,29.3,205.497056527,0.143883,2
583.333333333,29.3,205.498260695,0.143723,2
583.428571429,29.3,205.461134338,0.143743,2
583.523809524,29.3,205.444141155,0.143103,2
583.619047619,29.3,204.915104111,0.27112,2
583.714285714,29.3,205.009828153,0.29232,2
583.666666667,29.3,205.008777716,0.26803,2
583.619047619,29.3,204.933433815,0.39424,2
583.619047619,29.3,204.952547068,0.39174,2
583.666666667,29.3,204.935687409,0.392763,2
583.714285714,29.3,204.917686435,0.392435,2
583.80952381,29.3,204.899622706,0.392575,2
583.904761905,29.3,204.268259053,0.360555,2
583.952380952,29.3,204.306491907,0.360395,2
584,29.3,204.307544401,0.352605,2
584,29.3,204.346433125,0.353575,2
584.095238095,29.3,204.215623811,0.372075,2
584.142857143,29.3,204.216885452,0.462505,2
584.19047619,29.3,204.237147108,0.461435,2
584.285714286,29.3,204.23942914,0.462275,2
584.333333333,29.3,204.259656422,0.462895,2
584.285714286,29.3,204.298994909,0.445435,2
584.285714286,29.3,204.298994909,0.445165,2
584.19047619,29.3,204.27873075,0.444785,2
584.142857143,29.3,204.27987843,0.445105,2
584.095238095,29.3,204.772880516,0.317765,2
584.047619048,29.3,204.660131547,0.295082,2
584.142857143,29.3,204.147585619,0.466072,2
584.238095238,29.3,204.244313715,0.353272,2
584.285714286,29.3,204.225257068,0.354502,2
584.380952381,29.3,204.243281995,0.373562,2
584.476190476,29.3,204.262430649,0.374347,2
584.619047619,29.3,204.262430649,0.374097,2
584.714285714,29.3,204.264689388,0.380157,2
584.428571429,29.3,204.246718073,0.378992,2
584.142857143,29.3,204.207507437,0.381252,2
583.80952381,29.3,204.168618713,0.380912,2
583.523809524,29.3,204.262194926,0.336212,2
583.523809524,29.3,204.262044344,0.245422,2
583.142857143,29.3,204.242930368,0.246382,2
582.761904762,29.3,204.280085102,0.244557,2
582.380952381,29.3,204.223873555,0.246717,2
582,29.3,204.203593811,0.247297,2
581.619047619,29.3,204.221505866,0.247547,2
581.238095238,29.3,204.260942632,0.248387,2
581.19047619,29.3,204.240662888,0.247887,2
580.80952381,29.3,204.2192699,0.247667,2
580.333333333,29.3,204.218103409,0.24849,2
579.857142857,29.3,204.63498521,0.07631,2
579.380952381,29.3,204.613544631,0.06356,2
578.952380952,29.3,204.632620089,0.06233,2
578.476190476,29.3,204.63254493,0.05803,2
578,29.3,204.650513473,0.06002,2
577.428571429,29.3,204.66968608,0.058215,2
576.904761905,29.3,204.687635848,0.051885,2
576.761904762,29.3,204.212202325,0.06653,2
576.619047619,29.3,204.271673009,0.06662,2
576.571428571,29.3,204.194132133,0.08508,2
576.523809524,29.3,203.680423333,0.41908,2
576.142857143,29.3,203.681571013,0.44347,2
576.19047619,29.3,203.679462873,0.44225,2
576.142857143,29.3,203.661437946,0.442615,2
576.095238095,29.3,203.69853327,0.440775,2
576.047619048,29.3,203.736837941,0.466955,2
576.142857143,29.3,203.739166215,0.467485,2
576.333333333,29.3,203.739109831,0.467175,2
575.952380952,29.3,203.779686392,0.468985,2
576.19047619,29.3,203.799988195,0.470645,2
576.238095238,29.3,203.798877133,0.472305,2
576.380952381,29.3,203.856228749,0.472095,2
576.523809524,29.3,203.817980462,0.470655,2
576.714285714,29.3,203.86116073,0.495535,2
576.857142857,29.3,203.86116073,0.480595,2
577.047619048,29.3,203.842025696,0.479115,2
577.19047619,29.3,203.824000769,0.48012,2
577.333333333,29.3,203.82291066,0.48288,2
577.476190476,29.3,204.316259224,0.46924,2
577.619047619,29.3,204.276939448,0.46782,2
577.761904762,29.3,204.335420596,0.44872,2
577.904761905,29.3,204.886193416,0.11515,2
578.142857143,29.3,204.885102231,0.09047,2
578.333333333,29.3,204.887266859,0.09227,2
578.571428571,29.3,204.905216627,0.09336,2
578.80952381,29.3,204.905216627,0.09241,2
579.047619048,29.3,204.906305676,0.06683,2
579.19047619,29.3,204.884861179,0.06783,2
579.285714286,29.3,204.88606299,0.06875,2
579.523809524,29.3,204.90174485,0.06728,2
579.476190476,29.3,204.920804578,0.06584,2
579.714285714,29.3,204.902783539,0.06677,2
579.904761905,29.3,204.921901974,0.06775,2
580.095238095,29.3,204.960131486,0.06775,2
580.238095238,29.3,204.955184293,0.04331,2
580.380952381,29.3,204.955259452,0.0441,2
580.523809524,29.3,204.974375711,0.04411,2
580.714285714,29.3,204.992344254,0.04502,2
580.904761905,29.3,204.973225856,0.04336,2
581.095238095,29.3,204.93497397,0.04471,2
581.285714286,29.3,204.936347411,0.10746,2
581.523809524,29.3,204.955463523,0.11796,2
581.619047619,29.3,204.976851232,0.11781,2
581.666666667,29.3,204.976794737,0.11763,2
581.761904762,29.3,204.975590569,0.11644,2
581.857142857,29.3,204.937361057,0.11629,2
581.952380952,29.3,204.938508737,0.11694,2
582.095238095,29.3,204.937363304,0.23712,2
582.142857143,29.3,204.918212392,0.23597,2
582.047619048,29.3,204.897894358,0.23536,2
582,29.3,204.860768001,0.23612,2
